CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
12/11/2021,14:25,MANHATTAN,10034.0,40.86369,-73.91707,"(40.86369, -73.91707)",WEST 207 STREET,9 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4487641,Sedan,Dump,Station Wagon/Sport Utility Vehicle,,
12/10/2021,6:25,,,,,,EAST TREMONT AVENUE,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4487339,Station Wagon/Sport Utility Vehicle,Bike,,,
12/15/2021,16:30,BRONX,10461.0,40.84271,-73.851166,"(40.84271, -73.851166)",,,2460      EAST TREMONT AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4486981,Sedan,Station Wagon/Sport Utility Vehicle,,,
12/14/2021,2:15,BROOKLYN,11214.0,40.58516,-73.9874,"(40.58516, -73.9874)",CROPSEY AVENUE,BAY 50 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,4487748,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,
12/15/2021,3:00,,,40.73374,-74.0063,"(40.73374, -74.0063)",WEST 10 STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4486669,Station Wagon/Sport Utility Vehicle,,,,
12/15/2021,18:07,BRONX,10462.0,40.855244,-73.868675,"(40.855244, -73.868675)",,,2160      BOLTON STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4486909,Station Wagon/Sport Utility Vehicle,,,,
12/17/2021,19:43,BROOKLYN,11236.0,40.634354,-73.910675,"(40.634354, -73.910675)",EAST 81 STREET,AVENUE J,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4487511,Station Wagon/Sport Utility Vehicle,Sedan,,,
12/15/2021,16:05,MANHATTAN,10025.0,40.798817,-73.96394,"(40.798817, -73.96394)",,,109       WEST 105 STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4486759,Station Wagon/Sport Utility Vehicle,,,,
12/17/2021,0:00,BROOKLYN,11249.0,40.69819,-73.96191,"(40.69819, -73.96191)",FLUSHING AVENUE,CLASSON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4487900,Sedan,,,,
12/17/2021,6:40,,,40.77656,-73.95271,"(40.77656, -73.95271)",2 AVENUE,,,1,0,0,0,0,0,0,0,Unspecified,,,,,4487248,E-Scooter,,,,
12/17/2021,12:12,MANHATTAN,10018.0,40.754745,-73.99365,"(40.754745, -73.99365)",,,356       WEST 37 STREET,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4487397,Station Wagon/Sport Utility Vehicle,Food cart,,,
12/16/2021,21:50,MANHATTAN,10011.0,40.744576,-73.996765,"(40.744576, -73.996765)",,,235       WEST 23 STREET,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,4487563,Sedan,Sedan,,,
12/16/2021,0:56,,,,,,CROSS BRONX EXPY RAMP,,,2,0,0,0,0,0,2,0,Aggressive Driving/Road Rage,Unspecified,,,,4486916,Station Wagon/Sport Utility Vehicle,Sedan,,,
12/15/2021,23:25,QUEENS,11429.0,40.707684,-73.72798,"(40.707684, -73.72798)",107 AVENUE,CROSS ISLAND PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4486821,Pick-up Truck,Sedan,,,
12/15/2021,16:40,MANHATTAN,10036.0,40.758533,-73.98885,"(40.758533, -73.98885)",WEST 44 STREET,8 AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4486906,Taxi,,,,
12/15/2021,17:30,BRONX,10467.0,40.877174,-73.86457,"(40.877174, -73.86457)",,,3514      HOLLAND AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4487220,Station Wagon/Sport Utility Vehicle,,,,
12/16/2021,16:57,,,40.692345,-73.88179,"(40.692345, -73.88179)",JACKIE ROBINSON PKWY,,,2,0,0,0,0,0,2,0,Unsafe Lane Changing,Following Too Closely,,,,4487099,Station Wagon/Sport Utility Vehicle,Sedan,,,
12/15/2021,6:00,QUEENS,11373.0,40.73274,-73.86836,"(40.73274, -73.86836)",LONG ISLAND EXPRESSWAY,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4486865,Box Truck,Sedan,Sedan,,
07/09/2022,13:27,QUEENS,11422.0,40.671604,-73.72807,"(40.671604, -73.72807)",HOOK CREEK BOULEVARD,134 AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4546058,Sedan,Station Wagon/Sport Utility Vehicle,,,
12/13/2021,20:18,BROOKLYN,11219.0,40.639908,-73.994354,"(40.639908, -73.994354)",,,4502      NEW UTRECHT AVENUE,1,0,1,0,0,0,0,0,Unspecified,,,,,4487941,Station Wagon/Sport Utility Vehicle,,,,
12/15/2021,2:25,QUEENS,11417.0,40.674557,-73.859604,"(40.674557, -73.859604)",NORTH CONDUIT AVENUE,SUTTER AVENUE,,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,4486559,Sedan,Station Wagon/Sport Utility Vehicle,,,
12/16/2021,18:00,,,40.67484,-73.82344,"(40.67484, -73.82344)",115 STREET,,,2,0,0,0,0,0,2,0,Unsafe Speed,Failure to Yield Right-of-Way,,,,4487131,Sedan,Pick-up Truck,,,
12/17/2021,1:50,BROOKLYN,11203.0,40.653564,-73.934494,"(40.653564, -73.934494)",LINDEN BOULEVARD,EAST 46 STREET,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,Unspecified,,,4487601,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,
12/14/2021,8:05,BROOKLYN,11210.0,40.628414,-73.94139,"(40.628414, -73.94139)",,,1830      BROOKLYN AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4487237,Sedan,Bus,,,
12/16/2021,18:11,BRONX,10458.0,40.85713,-73.8808,"(40.85713, -73.8808)",SOUTHERN BOULEVARD,EAST FORDHAM ROAD,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,,,,4487967,Sedan,Station Wagon/Sport Utility Vehicle,,,
12/15/2021,7:59,BRONX,10459.0,40.822235,-73.88746,"(40.822235, -73.88746)",BRUCKNER EXPRESSWAY,SHERIDAN EXPRESSWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4487043,Sedan,Station Wagon/Sport Utility Vehicle,,,
12/16/2021,8:00,MANHATTAN,10032.0,40.84095,-73.939476,"(40.84095, -73.939476)",WEST 168 STREET,SAINT NICHOLAS AVENUE,,2,0,1,0,1,0,0,0,Unspecified,,,,,4487403,Bike,,,,
12/14/2021,17:49,BROOKLYN,11208.0,40.675682,-73.86607,"(40.675682, -73.86607)",,,640       CONDUIT BOULEVARD,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4487188,Sedan,Sedan,,,
12/12/2021,15:10,,,40.710976,-73.97962,"(40.710976, -73.97962)",FDR DRIVE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4487459,4 dr sedan,Sedan,,,
12/12/2021,0:04,QUEENS,11370.0,40.768833,-73.89063,"(40.768833, -73.89063)",DITMARS BOULEVARD,79 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4487647,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/26/2021,14:00,BRONX,10470.0,40.902428,-73.85125,"(40.902428, -73.85125)",,,4617      WHITE PLAINS ROAD,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4487837,Sedan,,,,
12/17/2021,8:23,,,40.703075,-73.79064,"(40.703075, -73.79064)",LIBERTY AVENUE,168 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4487275,Sedan,,,,
12/17/2021,15:30,BROOKLYN,11210.0,40.62423,-73.93858,"(40.62423, -73.93858)",EAST 38 STREET,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4487483,Sedan,Box Truck,,,
12/14/2021,14:35,QUEENS,11432.0,40.709614,-73.805115,"(40.709614, -73.805115)",,,85-97     PARSONS BOULEVARD,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4487674,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
12/16/2021,17:15,,,40.738586,-73.80839,"(40.738586, -73.80839)",LONG ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,4487442,FORD VAN,,,,
12/11/2021,16:20,QUEENS,11434.0,40.67969,-73.77709,"(40.67969, -73.77709)",,,166-02    BAISLEY BOULEVARD,1,0,1,0,0,0,0,0,Unspecified,,,,,4487878,Sedan,,,,
12/16/2021,13:22,,,40.79793,-73.934,"(40.79793, -73.934)",1 AVENUE,,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,4487944,Taxi,E-Bike,,,
12/17/2021,9:28,BROOKLYN,11234.0,40.634964,-73.932076,"(40.634964, -73.932076)",,,4612      GLENWOOD ROAD,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,4487539,Station Wagon/Sport Utility Vehicle,Bike,,,
09/14/2021,9:25,MANHATTAN,10001.0,,,,33 street,9th avenue,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4457402,Sedan,Box Truck,,,
12/16/2021,21:50,,,40.75719,-73.89041,"(40.75719, -73.89041)",77 STREET,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4487657,Sedan,,,,
12/14/2021,14:51,BROOKLYN,11224.0,40.581516,-73.96734,"(40.581516, -73.96734)",OCEAN PARKWAY,WEST AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,4487745,Motorbike,,,,
11/26/2021,15:18,QUEENS,11373.0,40.73664,-73.86584,"(40.73664, -73.86584)",JUNCTION BOULEVARD,57 AVENUE,,1,0,1,0,0,0,0,0,Driver Inexperience,,,,,4487175,Sedan,,,,
12/17/2021,12:44,BRONX,10468.0,40.872112,-73.88786,"(40.872112, -73.88786)",EAST BEDFORD PARK BOULEVARD,GRAND CONCOURSE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,4487289,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
12/14/2021,14:09,BRONX,10469.0,40.871315,-73.860374,"(40.871315, -73.860374)",BURKE AVENUE,RADCLIFF AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,4487808,Sedan,,,,
12/16/2021,0:50,BROOKLYN,11214.0,40.600136,-74.00271,"(40.600136, -74.00271)",,,2001      CROPSEY AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,4487580,Sedan,,,,
12/16/2021,9:52,QUEENS,11413.0,40.67762,-73.75055,"(40.67762, -73.75055)",135 AVENUE,220 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4487302,Sedan,,,,
12/17/2021,15:16,QUEENS,11101.0,40.742874,-73.933945,"(40.742874, -73.933945)",VANDAM STREET,47 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4487410,Taxi,Motorcycle,,,
12/13/2021,14:15,BRONX,10455.0,40.814934,-73.89765,"(40.814934, -73.89765)",SOUTHERN BOULEVARD,EAST 156 STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4487307,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
12/15/2021,13:50,,,40.8122,-73.94226,"(40.8122, -73.94226)",WEST 132 STREET,,,1,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,4488017,Pick-up Truck,E-Bike,,,
12/15/2021,18:33,QUEENS,11368.0,40.750732,-73.87035,"(40.750732, -73.87035)",,,37-39     JUNCTION BOULEVARD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4486972,Ambulance,Sedan,,,
12/15/2021,0:10,MANHATTAN,10035.0,40.804375,-73.93742,"(40.804375, -73.93742)",EAST 125 STREET,LEXINGTON AVENUE,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,4486740,Sedan,Taxi,,,
12/15/2021,12:00,QUEENS,11418.0,40.697998,-73.84043,"(40.697998, -73.84043)",,,108-17    86 AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,Unspecified,Unspecified,,4486744,Sedan,Sedan,Sedan,,
12/15/2021,13:40,MANHATTAN,10009.0,40.729065,-73.984215,"(40.729065, -73.984215)",,,172       1 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4486947,Taxi,Station Wagon/Sport Utility Vehicle,Bus,,
12/16/2021,13:47,QUEENS,11420.0,40.66708,-73.81033,"(40.66708, -73.81033)",NORTH CONDUIT AVENUE,130 STREET,,1,0,0,0,0,0,1,0,Unsafe Speed,Unsafe Speed,,,,4487129,Tractor Truck Diesel,Sedan,,,
12/15/2021,15:23,QUEENS,11101.0,40.74504,-73.936195,"(40.74504, -73.936195)",,,30-30     THOMSON AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4486768,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,
12/15/2021,8:05,QUEENS,11369.0,40.759407,-73.85713,"(40.759407, -73.85713)",ASTORIA BOULEVARD,112 PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4486964,Sedan,,,,
12/13/2021,18:00,BRONX,10475.0,40.88093,-73.83335,"(40.88093, -73.83335)",,,3412      WRIGHT AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4487800,Sedan,,,,
12/16/2021,11:37,QUEENS,11357.0,40.776997,-73.8148,"(40.776997, -73.8148)",WILLETS POINT BOULEVARD,150 STREET,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,,,,4487147,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
12/15/2021,14:10,BROOKLYN,11217.0,40.688835,-73.97694,"(40.688835, -73.97694)",,,28        FORT GREENE PLACE,0,0,0,0,0,0,0,0,Unspecified,,,,,4486800,Sedan,,,,
12/14/2021,22:30,BROOKLYN,11236.0,40.63201,-73.90561,"(40.63201, -73.90561)",AVENUE L,EAST 83 STREET,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4487519,Sedan,Station Wagon/Sport Utility Vehicle,,,
12/16/2021,2:20,BROOKLYN,11226.0,40.642826,-73.955505,"(40.642826, -73.955505)",CLARENDON ROAD,EAST 23 STREET,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,Unspecified,,,4486996,Sedan,Sedan,Sedan,,
12/17/2021,14:17,MANHATTAN,10016.0,40.74152,-73.98174,"(40.74152, -73.98174)",,,160       EAST 27 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4487704,Sedan,Bike,,,
12/16/2021,6:36,QUEENS,11373.0,40.74499,-73.871544,"(40.74499, -73.871544)",,,42-10     94 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4487173,Sedan,,,,
12/15/2021,8:30,BRONX,10467.0,40.875225,-73.873535,"(40.875225, -73.873535)",,,3259      PARKSIDE PLACE,0,0,0,0,0,0,0,0,Unspecified,,,,,4486686,Station Wagon/Sport Utility Vehicle,,,,
11/21/2021,1:50,BROOKLYN,11221.0,40.6965,-73.9285,"(40.6965, -73.9285)",,,32        CEDAR STREET,0,0,0,0,0,0,0,0,Alcohol Involvement,,,,,4487322,Sedan,,,,
12/15/2021,6:25,,,40.64472,-73.94121,"(40.64472, -73.94121)",CORTELYOU ROAD,,,1,0,1,0,0,0,0,0,Unspecified,,,,,4486949,Sedan,,,,
04/18/2021,21:25,,,,,,BROOKLYN QUEENS EXPRESSWAY RAMP,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4409874,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/13/2023,15:15,BROOKLYN,11229.0,40.600555,-73.94064,"(40.600555, -73.94064)",,,2954      AVENUE U,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,4599086,,,,,
12/06/2021,20:40,,,40.687782,-73.91907,"(40.687782, -73.91907)",BROADWAY,PUTNAM AVENUE,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,4487778,Sedan,,,,
12/17/2021,9:30,MANHATTAN,10029.0,40.793888,-73.94301,"(40.793888, -73.94301)",,,1996      3 AVENUE,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4487556,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
12/07/2021,8:30,,,,,,BROOKLYN BATTERY TUNNEL,,,0,0,0,0,0,0,0,0,Passing Too Closely,Failure to Yield Right-of-Way,,,,4487535,Sedan,Bus,,,
12/16/2021,11:38,QUEENS,11691.0,40.60874,-73.74764,"(40.60874, -73.74764)",CENTRAL AVENUE,BEACH 12 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4488004,Tractor Truck Diesel,Station Wagon/Sport Utility Vehicle,,,
12/14/2021,20:20,QUEENS,11432.0,40.70636,-73.792534,"(40.70636, -73.792534)",168 STREET,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4487492,Sedan,Sedan,,,
12/15/2021,16:45,STATEN ISLAND,10312.0,40.546955,-74.18129,"(40.546955, -74.18129)",DRUMGOOLE ROAD WEST,ARDEN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4486988,Sedan,,,,
12/17/2021,13:15,,,40.729446,-74.00518,"(40.729446, -74.00518)",VARICK STREET,,,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4487300,Sedan,Bike,,,
12/17/2021,8:59,MANHATTAN,10010.0,40.73555,-73.979355,"(40.73555, -73.979355)",1 AVENUE,EAST 21 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4487714,Bike,Station Wagon/Sport Utility Vehicle,,,
12/15/2021,18:00,MANHATTAN,10026.0,,,,morningside avenue,west 113 street,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4487015,Station Wagon/Sport Utility Vehicle,Sedan,,,
12/16/2021,12:00,QUEENS,11354.0,40.763687,-73.81444,"(40.763687, -73.81444)",150 STREET,ROOSEVELT AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4487279,Sedan,,,,
12/13/2021,12:00,BROOKLYN,11213.0,40.67873,-73.932976,"(40.67873, -73.932976)",SCHENECTADY AVENUE,HERKIMER STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4487777,Station Wagon/Sport Utility Vehicle,,,,
12/15/2021,10:10,,,40.826275,-73.85971,"(40.826275, -73.85971)",BRUCKNER BOULEVARD,WHITE PLAINS ROAD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4486707,Sedan,Sedan,,,
12/15/2021,12:08,BROOKLYN,11232.0,40.653854,-74.00817,"(40.653854, -74.00817)",3 AVENUE,39 STREET,,2,0,0,0,0,0,2,0,Other Vehicular,Other Vehicular,,,,4486767,Sedan,Sedan,,,
12/17/2021,17:01,QUEENS,11436.0,40.685856,-73.79548,"(40.685856, -73.79548)",LINDEN BOULEVARD,148 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unsafe Speed,Unspecified,,,4487865,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,
12/15/2021,21:45,BRONX,10453.0,,,,SEDGWICK AVENUE,HALL OF FAME TERRACE,,1,0,0,0,0,0,1,0,Failure to Keep Right,Unspecified,Unspecified,,,4487155,Station Wagon/Sport Utility Vehicle,Sedan,Pick-up Truck,,
12/16/2021,17:00,BRONX,10475.0,40.882046,-73.83677,"(40.882046, -73.83677)",,,3860      BOSTON ROAD,0,0,0,0,0,0,0,0,Unspecified,,,,,4487797,Sedan,,,,
12/14/2021,14:00,BROOKLYN,11212.0,40.661015,-73.90853,"(40.661015, -73.90853)",ROCKAWAY AVENUE,RIVERDALE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4487527,Sedan,Box Truck,,,
12/11/2021,20:00,,,40.6709,-73.95319,"(40.6709, -73.95319)",ROGERS AVENUE,,,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,4487737,Sedan,,,,
12/17/2021,12:45,,,40.673027,-73.90576,"(40.673027, -73.90576)",SACKMAN STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4487529,Bus,Sedan,,,
12/15/2021,9:44,QUEENS,11101.0,40.742523,-73.94924,"(40.742523, -73.94924)",49 AVENUE,21 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4487167,Sedan,Van,,,
12/15/2021,17:37,,,40.75855,-73.82964,"(40.75855, -73.82964)",KISSENA BOULEVARD,,,1,0,1,0,0,0,0,0,Unspecified,,,,,4486793,Sedan,,,,
12/15/2021,7:00,,,40.747334,-73.73681,"(40.747334, -73.73681)",CROSS ISLAND PARKWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4486887,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
12/16/2021,10:24,BRONX,10453.0,40.84685,-73.91295,"(40.84685, -73.91295)",,,1712      JEROME AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4487150,Sedan,Pick-up Truck,,,
12/16/2021,12:10,QUEENS,11385.0,40.709682,-73.89891,"(40.709682, -73.89891)",FRESH POND ROAD,LINDEN STREET,,2,0,0,0,0,0,2,0,Turning Improperly,Unspecified,Unspecified,,,4487041,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
12/13/2021,10:21,,,40.668682,-73.75973,"(40.668682, -73.75973)",143 AVENUE,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4487464,Sedan,,,,
12/16/2021,14:12,,,,,,GRAND CENTRAL PARKWAY,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4487123,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
12/15/2021,13:08,,,40.6686,-73.73676,"(40.6686, -73.73676)",138 AVENUE,BROOKVILLE BOULEVARD,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4486724,Station Wagon/Sport Utility Vehicle,Bike,,,
12/07/2021,7:00,,,,,,west end ave,west 81 street west 82 street,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4487290,Station Wagon/Sport Utility Vehicle,Taxi,,,
12/14/2021,18:20,,,40.681118,-73.96443,"(40.681118, -73.96443)",ATLANTIC AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4487619,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
12/15/2021,8:30,QUEENS,11434.0,40.663036,-73.78103,"(40.663036, -73.78103)",146 AVENUE,158 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4486819,Station Wagon/Sport Utility Vehicle,,,,
12/17/2021,13:25,MANHATTAN,10007.0,40.715996,-74.0071,"(40.715996, -74.0071)",CHURCH STREET,DUANE STREET,,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,,,,4487268,Taxi,Bike,,,
12/15/2021,9:00,,,,,,35 AVENUE,CLEARVIEW EXPRESSWAY,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4486668,Station Wagon/Sport Utility Vehicle,,,,
12/11/2021,23:15,BROOKLYN,11237.0,40.706062,-73.91626,"(40.706062, -73.91626)",STOCKHOLM STREET,CYPRESS AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,4487323,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
12/17/2021,5:20,,,40.824417,-73.87357,"(40.824417, -73.87357)",BRUCKNER BOULEVARD,MORRISON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4487259,Sedan,Sedan,,,
12/15/2021,15:37,QUEENS,11434.0,40.65616,-73.76736,"(40.65616, -73.76736)",ROCKAWAY BOULEVARD,BREWER BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,4486781,Station Wagon/Sport Utility Vehicle,,,,
12/16/2021,0:19,BROOKLYN,11236.0,40.641727,-73.907646,"(40.641727, -73.907646)",REMSEN AVENUE,GLENWOOD ROAD,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,4487518,Sedan,999,,,
12/14/2021,10:10,BROOKLYN,11207.0,40.67223,-73.88928,"(40.67223, -73.88928)",,,394       HENDRIX STREET,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4487190,Garbage or Refuse,Sedan,,,
12/16/2021,17:10,MANHATTAN,10003.0,40.726185,-73.98943,"(40.726185, -73.98943)",2 AVENUE,EAST 4 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,View Obstructed/Limited,,,,4487573,Station Wagon/Sport Utility Vehicle,Ambulance,,,
12/16/2021,22:30,MANHATTAN,10028.0,40.77334,-73.94902,"(40.77334, -73.94902)",EAST 82 STREET,YORK AVENUE,,1,0,1,0,0,0,0,0,,,,,,4487923,E-Bike,,,,
12/16/2021,8:04,BROOKLYN,11234.0,40.621563,-73.939125,"(40.621563, -73.939125)",EAST 37 STREET,KINGS HIGHWAY,,3,0,0,0,0,0,3,0,Driver Inexperience,Driver Inexperience,,,,4486938,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
12/13/2021,19:00,,,,,,BRIGHTON 6 STREET,ATLANTIC OCEAN,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4487739,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
12/17/2021,18:21,,,40.764435,-73.72269,"(40.764435, -73.72269)",LONG ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4487391,Station Wagon/Sport Utility Vehicle,,,,
